shapeA|shapeB|x_f|y_f|k_f|time_taken
(500, 784)|(784, 256)|9|1|28|0.2668170928955078
(500, 784)|(784, 256)|9|1|29|0.2723708152770996
(500, 784)|(784, 256)|9|1|30|0.30072999000549316
(500, 784)|(784, 256)|9|1|31|0.27745676040649414
(500, 784)|(784, 256)|9|1|32|0.26978087425231934
(500, 784)|(784, 256)|9|2|3|0.3430757522583008
(500, 784)|(784, 256)|9|2|4|0.35808277130126953
(500, 784)|(784, 256)|9|2|5|0.28432798385620117
(500, 784)|(784, 256)|9|2|6|0.38629722595214844
(500, 784)|(784, 256)|9|2|7|0.3882298469543457
(500, 784)|(784, 256)|9|2|8|0.3566560745239258
(500, 784)|(784, 256)|9|2|9|0.41837382316589355
(500, 784)|(784, 256)|9|2|10|0.3900470733642578
(500, 784)|(784, 256)|9|2|11|0.28981900215148926
(500, 784)|(784, 256)|9|2|12|0.2680220603942871
(500, 784)|(784, 256)|9|2|13|0.2674598693847656
(500, 784)|(784, 256)|9|2|14|0.33173084259033203
(500, 784)|(784, 256)|9|2|15|0.3222661018371582
(500, 784)|(784, 256)|9|2|16|0.36086606979370117
(500, 784)|(784, 256)|9|2|17|0.31618189811706543
(500, 784)|(784, 256)|9|2|18|0.28311610221862793
(500, 784)|(784, 256)|9|2|19|0.2619352340698242
(500, 784)|(784, 256)|9|2|20|0.3196730613708496
(500, 784)|(784, 256)|9|2|21|0.2868351936340332
(500, 784)|(784, 256)|9|2|22|0.2809450626373291
(500, 784)|(784, 256)|9|2|23|0.2559809684753418
(500, 784)|(784, 256)|9|2|24|0.25449228286743164
(500, 784)|(784, 256)|9|2|25|0.2977442741394043
(500, 784)|(784, 256)|9|2|26|0.31174468994140625
(500, 784)|(784, 256)|9|2|27|0.29459476470947266
(500, 784)|(784, 256)|9|2|28|0.27811694145202637
(500, 784)|(784, 256)|9|2|29|0.34290027618408203
(500, 784)|(784, 256)|9|2|30|0.3304891586303711
(500, 784)|(784, 256)|9|2|31|0.3629586696624756
(500, 784)|(784, 256)|9|2|32|0.36045098304748535
(500, 784)|(784, 256)|9|3|4|0.4366772174835205
(500, 784)|(784, 256)|9|3|5|0.3544440269470215
(500, 784)|(784, 256)|9|3|6|0.3292419910430908
(500, 784)|(784, 256)|9|3|7|0.31321120262145996
(500, 784)|(784, 256)|9|3|8|0.32216691970825195
(500, 784)|(784, 256)|9|3|9|0.3359029293060303
(500, 784)|(784, 256)|9|3|10|0.3514261245727539
(500, 784)|(784, 256)|9|3|11|0.33034205436706543
(500, 784)|(784, 256)|9|3|12|0.4138500690460205
(500, 784)|(784, 256)|9|3|13|0.3455820083618164
(500, 784)|(784, 256)|9|3|14|0.3248891830444336
(500, 784)|(784, 256)|9|3|15|0.31091904640197754
(500, 784)|(784, 256)|9|3|16|0.32079315185546875
(500, 784)|(784, 256)|9|3|17|0.35604214668273926
(500, 784)|(784, 256)|9|3|18|0.3727121353149414
(500, 784)|(784, 256)|9|3|19|0.3642711639404297
(500, 784)|(784, 256)|9|3|20|0.29768896102905273
(500, 784)|(784, 256)|9|3|21|0.3861081600189209
(500, 784)|(784, 256)|9|3|22|0.3659987449645996
(500, 784)|(784, 256)|9|3|23|0.3440680503845215
(500, 784)|(784, 256)|9|3|24|0.3049967288970947
(500, 784)|(784, 256)|9|3|25|0.39229297637939453
(500, 784)|(784, 256)|9|3|26|0.38076329231262207
(500, 784)|(784, 256)|9|3|27|0.31722021102905273
(500, 784)|(784, 256)|9|3|28|0.3379340171813965
(500, 784)|(784, 256)|9|3|29|0.3373696804046631
(500, 784)|(784, 256)|9|3|30|0.38248205184936523
(500, 784)|(784, 256)|9|3|31|0.34674501419067383
(500, 784)|(784, 256)|9|3|32|0.31653404235839844
(500, 784)|(784, 256)|9|4|5|0.3315310478210449
(500, 784)|(784, 256)|9|4|6|0.3774840831756592
(500, 784)|(784, 256)|9|4|7|0.30377912521362305
(500, 784)|(784, 256)|9|4|8|0.31296801567077637
(500, 784)|(784, 256)|9|4|9|0.32605910301208496
(500, 784)|(784, 256)|9|4|10|0.40013813972473145
(500, 784)|(784, 256)|9|4|11|0.2835509777069092
(500, 784)|(784, 256)|9|4|12|0.2623469829559326
(500, 784)|(784, 256)|9|4|13|0.36336421966552734
(500, 784)|(784, 256)|9|4|14|0.31868505477905273
(500, 784)|(784, 256)|9|4|15|0.2971949577331543
(500, 784)|(784, 256)|9|4|16|0.27042698860168457
(500, 784)|(784, 256)|9|4|17|0.295029878616333
(500, 784)|(784, 256)|9|4|18|0.255573034286499
(500, 784)|(784, 256)|9|4|19|0.22301316261291504
(500, 784)|(784, 256)|9|4|20|0.2907679080963135
(500, 784)|(784, 256)|9|4|21|0.26911377906799316
(500, 784)|(784, 256)|9|4|22|0.35306692123413086
(500, 784)|(784, 256)|9|4|23|0.28888487815856934
(500, 784)|(784, 256)|9|4|24|0.2755560874938965
(500, 784)|(784, 256)|9|4|25|0.2540719509124756
(500, 784)|(784, 256)|9|4|26|0.3441181182861328
(500, 784)|(784, 256)|9|4|27|0.3474459648132324
(500, 784)|(784, 256)|9|4|28|0.3331568241119385
(500, 784)|(784, 256)|9|4|29|0.29459095001220703
(500, 784)|(784, 256)|9|4|30|0.3438560962677002
(500, 784)|(784, 256)|9|4|31|0.32222414016723633
(500, 784)|(784, 256)|9|4|32|0.2701430320739746
(500, 784)|(784, 256)|9|5|6|0.329833984375
(500, 784)|(784, 256)|9|5|7|0.28692626953125
(500, 784)|(784, 256)|9|5|8|0.26664209365844727
(500, 784)|(784, 256)|9|5|9|0.3331301212310791
(500, 784)|(784, 256)|9|5|10|0.26616716384887695
(500, 784)|(784, 256)|9|5|11|0.33882880210876465
(500, 784)|(784, 256)|9|5|12|0.33094024658203125
(500, 784)|(784, 256)|9|5|13|0.3251991271972656
(500, 784)|(784, 256)|9|5|14|0.2763679027557373
(500, 784)|(784, 256)|9|5|15|0.31652307510375977
(500, 784)|(784, 256)|9|5|16|0.3665440082550049
(500, 784)|(784, 256)|9|5|17|0.33498191833496094
(500, 784)|(784, 256)|9|5|18|0.3277308940887451
(500, 784)|(784, 256)|9|5|19|0.27526092529296875
(500, 784)|(784, 256)|9|5|20|0.31847286224365234
(500, 784)|(784, 256)|9|5|21|0.3355259895324707
(500, 784)|(784, 256)|9|5|22|0.31465911865234375
(500, 784)|(784, 256)|9|5|23|0.3207051753997803
(500, 784)|(784, 256)|9|5|24|0.3655879497528076
(500, 784)|(784, 256)|9|5|25|0.31127285957336426
(500, 784)|(784, 256)|9|5|26|0.3231210708618164
(500, 784)|(784, 256)|9|5|27|0.3175830841064453
(500, 784)|(784, 256)|9|5|28|0.3236410617828369
(500, 784)|(784, 256)|9|5|29|0.36852574348449707
(500, 784)|(784, 256)|9|5|30|0.2937788963317871
(500, 784)|(784, 256)|9|5|31|0.3024132251739502
(500, 784)|(784, 256)|9|5|32|0.3102562427520752
(500, 784)|(784, 256)|9|6|7|0.3106880187988281
(500, 784)|(784, 256)|9|6|8|0.25928711891174316
(500, 784)|(784, 256)|9|6|9|0.3294060230255127
(500, 784)|(784, 256)|9|6|10|0.281008243560791
(500, 784)|(784, 256)|9|6|11|0.3279430866241455
(500, 784)|(784, 256)|9|6|12|0.2994539737701416
(500, 784)|(784, 256)|9|6|13|0.3615717887878418
(500, 784)|(784, 256)|9|6|14|0.3302128314971924
(500, 784)|(784, 256)|9|6|15|0.3233520984649658
(500, 784)|(784, 256)|9|6|16|0.32376718521118164
(500, 784)|(784, 256)|9|6|17|0.28173398971557617
(500, 784)|(784, 256)|9|6|18|0.38367724418640137
(500, 784)|(784, 256)|9|6|19|0.31707000732421875
(500, 784)|(784, 256)|9|6|20|0.2842371463775635
(500, 784)|(784, 256)|9|6|21|0.352398157119751
(500, 784)|(784, 256)|9|6|22|0.33879590034484863
(500, 784)|(784, 256)|9|6|23|0.27187681198120117
(500, 784)|(784, 256)|9|6|24|0.33670592308044434
(500, 784)|(784, 256)|9|6|25|0.3307807445526123
(500, 784)|(784, 256)|9|6|26|0.2801849842071533
(500, 784)|(784, 256)|9|6|27|0.37192392349243164
(500, 784)|(784, 256)|9|6|28|0.3273959159851074
(500, 784)|(784, 256)|9|6|29|0.2955169677734375
(500, 784)|(784, 256)|9|6|30|0.4006989002227783
(500, 784)|(784, 256)|9|6|31|0.30634284019470215
(500, 784)|(784, 256)|9|6|32|0.32091188430786133
(500, 784)|(784, 256)|9|7|8|0.3632469177246094
(500, 784)|(784, 256)|9|7|9|0.31453490257263184
(500, 784)|(784, 256)|9|7|10|0.3690509796142578
(500, 784)|(784, 256)|9|7|11|0.3173971176147461
(500, 784)|(784, 256)|9|7|12|0.29688501358032227
(500, 784)|(784, 256)|9|7|13|0.3018209934234619
(500, 784)|(784, 256)|9|7|14|0.3502819538116455
(500, 784)|(784, 256)|9|7|15|0.3608090877532959
(500, 784)|(784, 256)|9|7|16|0.35616111755371094
(500, 784)|(784, 256)|9|7|17|0.31822896003723145
(500, 784)|(784, 256)|9|7|18|0.3268601894378662
(500, 784)|(784, 256)|9|7|19|0.2963430881500244
(500, 784)|(784, 256)|9|7|20|0.3798060417175293
(500, 784)|(784, 256)|9|7|21|0.3162360191345215
(500, 784)|(784, 256)|9|7|22|0.31778907775878906
(500, 784)|(784, 256)|9|7|23|0.2955327033996582
(500, 784)|(784, 256)|9|7|24|0.28395891189575195
(500, 784)|(784, 256)|9|7|25|0.314133882522583
(500, 784)|(784, 256)|9|7|26|0.32662081718444824
(500, 784)|(784, 256)|9|7|27|0.2822389602661133
(500, 784)|(784, 256)|9|7|28|0.36547303199768066
(500, 784)|(784, 256)|9|7|29|0.3279101848602295
(500, 784)|(784, 256)|9|7|30|0.3214070796966553
(500, 784)|(784, 256)|9|7|31|0.2839939594268799
(500, 784)|(784, 256)|9|7|32|0.3144218921661377
(500, 784)|(784, 256)|9|8|9|0.3246948719024658
(500, 784)|(784, 256)|9|8|10|0.3188960552215576
(500, 784)|(784, 256)|9|8|11|0.26806211471557617
(500, 784)|(784, 256)|9|8|12|0.2792329788208008
(500, 784)|(784, 256)|9|8|13|0.2527279853820801
(500, 784)|(784, 256)|9|8|14|0.26622629165649414
(500, 784)|(784, 256)|9|8|15|0.3494389057159424
(500, 784)|(784, 256)|9|8|16|0.35055994987487793
(500, 784)|(784, 256)|9|8|17|0.3791780471801758
(500, 784)|(784, 256)|9|8|18|0.2956669330596924
(500, 784)|(784, 256)|9|8|19|0.24088597297668457
(500, 784)|(784, 256)|9|8|20|0.31009793281555176
(500, 784)|(784, 256)|9|8|21|0.355849027633667
(500, 784)|(784, 256)|9|8|22|0.2975320816040039
(500, 784)|(784, 256)|9|8|23|0.35997796058654785
(500, 784)|(784, 256)|9|8|24|0.28405022621154785
(500, 784)|(784, 256)|9|8|25|0.2933492660522461
(500, 784)|(784, 256)|9|8|26|0.3363759517669678
(500, 784)|(784, 256)|9|8|27|0.28539204597473145
(500, 784)|(784, 256)|9|8|28|0.28107714653015137
(500, 784)|(784, 256)|9|8|29|0.28615498542785645
(500, 784)|(784, 256)|9|8|30|0.30905604362487793
(500, 784)|(784, 256)|9|8|31|0.3395051956176758
(500, 784)|(784, 256)|9|8|32|0.24373507499694824
(500, 784)|(784, 256)|10|1|2|0.30912089347839355
(500, 784)|(784, 256)|10|1|3|0.3557319641113281
(500, 784)|(784, 256)|10|1|4|0.3093390464782715
(500, 784)|(784, 256)|10|1|5|0.34650707244873047
(500, 784)|(784, 256)|10|1|6|0.28830599784851074
(500, 784)|(784, 256)|10|1|7|0.2946288585662842
(500, 784)|(784, 256)|10|1|8|0.3178889751434326
(500, 784)|(784, 256)|10|1|9|0.29407620429992676
(500, 784)|(784, 256)|10|1|10|0.2944681644439697
(500, 784)|(784, 256)|10|1|11|0.2949068546295166
(500, 784)|(784, 256)|10|1|12|0.40696215629577637
(500, 784)|(784, 256)|10|1|13|0.2905900478363037
(500, 784)|(784, 256)|10|1|14|0.29641294479370117
(500, 784)|(784, 256)|10|1|15|0.2833530902862549
(500, 784)|(784, 256)|10|1|16|0.28189706802368164
(500, 784)|(784, 256)|10|1|17|0.2749161720275879
(500, 784)|(784, 256)|10|1|18|0.294086217880249
(500, 784)|(784, 256)|10|1|19|0.2601470947265625
(500, 784)|(784, 256)|10|1|20|0.24660611152648926
(500, 784)|(784, 256)|10|1|21|0.3190929889678955
(500, 784)|(784, 256)|10|1|22|0.30623722076416016
(500, 784)|(784, 256)|10|1|23|0.309128999710083
(500, 784)|(784, 256)|10|1|24|0.32489895820617676
(500, 784)|(784, 256)|10|1|25|0.2849259376525879
(500, 784)|(784, 256)|10|1|26|0.2620220184326172
(500, 784)|(784, 256)|10|1|27|0.2953777313232422
(500, 784)|(784, 256)|10|1|28|0.2881898880004883
(500, 784)|(784, 256)|10|1|29|0.3255767822265625
(500, 784)|(784, 256)|10|1|30|0.31404685974121094
(500, 784)|(784, 256)|10|1|31|0.2947871685028076
(500, 784)|(784, 256)|10|1|32|0.28476619720458984
(500, 784)|(784, 256)|10|2|3|0.2872800827026367
(500, 784)|(784, 256)|10|2|4|0.2867012023925781
(500, 784)|(784, 256)|10|2|5|0.33690309524536133
(500, 784)|(784, 256)|10|2|6|0.43164610862731934
(500, 784)|(784, 256)|10|2|7|0.31348490715026855
(500, 784)|(784, 256)|10|2|8|0.3161959648132324
(500, 784)|(784, 256)|10|2|9|0.2402350902557373
(500, 784)|(784, 256)|10|2|10|0.32991695404052734
(500, 784)|(784, 256)|10|2|11|0.3267948627471924
(500, 784)|(784, 256)|10|2|12|0.3049967288970947
(500, 784)|(784, 256)|10|2|13|0.23477625846862793
(500, 784)|(784, 256)|10|2|14|0.47094011306762695
(500, 784)|(784, 256)|10|2|15|0.2665700912475586
(500, 784)|(784, 256)|10|2|16|0.36914610862731934
(500, 784)|(784, 256)|10|2|17|0.25551319122314453
(500, 784)|(784, 256)|10|2|18|0.24293994903564453
(500, 784)|(784, 256)|10|2|19|0.26450014114379883
(500, 784)|(784, 256)|10|2|20|0.25733494758605957
(500, 784)|(784, 256)|10|2|21|0.33701205253601074
(500, 784)|(784, 256)|10|2|22|0.23605084419250488
(500, 784)|(784, 256)|10|2|23|0.2197561264038086
(500, 784)|(784, 256)|10|2|24|0.31848812103271484
(500, 784)|(784, 256)|10|2|25|0.221848726272583
(500, 784)|(784, 256)|10|2|26|0.244063138961792
(500, 784)|(784, 256)|10|2|27|0.279559850692749
(500, 784)|(784, 256)|10|2|28|0.23635625839233398
(500, 784)|(784, 256)|10|2|29|0.25365591049194336
(500, 784)|(784, 256)|10|2|30|0.2511310577392578
(500, 784)|(784, 256)|10|2|31|0.26529574394226074
(500, 784)|(784, 256)|10|2|32|0.28137898445129395
(500, 784)|(784, 256)|10|3|4|0.322296142578125
(500, 784)|(784, 256)|10|3|5|0.3589179515838623
(500, 784)|(784, 256)|10|3|6|0.3089599609375
(500, 784)|(784, 256)|10|3|7|0.21678471565246582
(500, 784)|(784, 256)|10|3|8|0.3073430061340332
(500, 784)|(784, 256)|10|3|9|0.29680395126342773
(500, 784)|(784, 256)|10|3|10|0.2961447238922119
(500, 784)|(784, 256)|10|3|11|0.3191039562225342
(500, 784)|(784, 256)|10|3|12|0.2567577362060547
(500, 784)|(784, 256)|10|3|13|0.31064319610595703
(500, 784)|(784, 256)|10|3|14|0.3189270496368408
(500, 784)|(784, 256)|10|3|15|0.297605037689209
(500, 784)|(784, 256)|10|3|16|0.23162198066711426
(500, 784)|(784, 256)|10|3|17|0.3263978958129883
(500, 784)|(784, 256)|10|3|18|0.31589508056640625
(500, 784)|(784, 256)|10|3|19|0.33240294456481934
(500, 784)|(784, 256)|10|3|20|0.35247325897216797
(500, 784)|(784, 256)|10|3|21|0.2908518314361572
(500, 784)|(784, 256)|10|3|22|0.3120768070220947
(500, 784)|(784, 256)|10|3|23|0.29291796684265137
(500, 784)|(784, 256)|10|3|24|0.32978200912475586
(500, 784)|(784, 256)|10|3|25|0.3247411251068115
(500, 784)|(784, 256)|10|3|26|0.29870080947875977
(500, 784)|(784, 256)|10|3|27|0.25333499908447266
(500, 784)|(784, 256)|10|3|28|0.29769396781921387
(500, 784)|(784, 256)|10|3|29|0.23771905899047852
(500, 784)|(784, 256)|10|3|30|0.2631700038909912
(500, 784)|(784, 256)|10|3|31|0.29315614700317383
(500, 784)|(784, 256)|10|3|32|0.3162848949432373
(500, 784)|(784, 256)|10|4|5|0.3119046688079834
(500, 784)|(784, 256)|10|4|6|0.32005882263183594
(500, 784)|(784, 256)|10|4|7|0.30790019035339355
(500, 784)|(784, 256)|10|4|8|0.30297279357910156
(500, 784)|(784, 256)|10|4|9|0.3561410903930664
(500, 784)|(784, 256)|10|4|10|0.22855186462402344
(500, 784)|(784, 256)|10|4|11|0.32718968391418457
(500, 784)|(784, 256)|10|4|12|0.3138129711151123
(500, 784)|(784, 256)|10|4|13|0.3389110565185547
(500, 784)|(784, 256)|10|4|14|0.37282729148864746
(500, 784)|(784, 256)|10|4|15|0.26611924171447754
(500, 784)|(784, 256)|10|4|16|0.38614487648010254
(500, 784)|(784, 256)|10|4|17|0.2550511360168457
(500, 784)|(784, 256)|10|4|18|0.3234901428222656
(500, 784)|(784, 256)|10|4|19|0.3052361011505127
(500, 784)|(784, 256)|10|4|20|0.268218994140625
(500, 784)|(784, 256)|10|4|21|0.31858110427856445
(500, 784)|(784, 256)|10|4|22|0.2508363723754883
(500, 784)|(784, 256)|10|4|23|0.31707310676574707
(500, 784)|(784, 256)|10|4|24|0.3200798034667969
(500, 784)|(784, 256)|10|4|25|0.30936193466186523
(500, 784)|(784, 256)|10|4|26|0.2703268527984619
(500, 784)|(784, 256)|10|4|27|0.3424980640411377
(500, 784)|(784, 256)|10|4|28|0.30362701416015625
(500, 784)|(784, 256)|10|4|29|0.2977151870727539
(500, 784)|(784, 256)|10|4|30|0.2935028076171875
(500, 784)|(784, 256)|10|4|31|0.3698081970214844
(500, 784)|(784, 256)|10|4|32|0.275540828704834
(500, 784)|(784, 256)|10|5|6|0.36438608169555664
(500, 784)|(784, 256)|10|5|7|0.3073842525482178
(500, 784)|(784, 256)|10|5|8|0.34114718437194824
(500, 784)|(784, 256)|10|5|9|0.28450489044189453
(500, 784)|(784, 256)|10|5|10|0.3348710536956787
(500, 784)|(784, 256)|10|5|11|0.34343695640563965
(500, 784)|(784, 256)|10|5|12|0.28134703636169434
(500, 784)|(784, 256)|10|5|13|0.3189208507537842
(500, 784)|(784, 256)|10|5|14|0.3055891990661621
(500, 784)|(784, 256)|10|5|15|0.2323291301727295
(500, 784)|(784, 256)|10|5|16|0.3682990074157715
(500, 784)|(784, 256)|10|5|17|0.3005490303039551
(500, 784)|(784, 256)|10|5|18|0.32635998725891113
(500, 784)|(784, 256)|10|5|19|0.37604689598083496
(500, 784)|(784, 256)|10|5|20|0.3577718734741211
(500, 784)|(784, 256)|10|5|21|0.30682873725891113
(500, 784)|(784, 256)|10|5|22|0.3685271739959717
(500, 784)|(784, 256)|10|5|23|0.3821229934692383
(500, 784)|(784, 256)|10|5|24|0.29653406143188477
(500, 784)|(784, 256)|10|5|25|0.3832719326019287
(500, 784)|(784, 256)|10|5|26|0.46567702293395996
(500, 784)|(784, 256)|10|5|27|0.28644514083862305
(500, 784)|(784, 256)|10|5|28|0.2857999801635742
(500, 784)|(784, 256)|10|5|29|0.2632591724395752
(500, 784)|(784, 256)|10|5|30|0.28568506240844727
(500, 784)|(784, 256)|10|5|31|0.3036167621612549
(500, 784)|(784, 256)|10|5|32|0.31529784202575684
(500, 784)|(784, 256)|10|6|7|0.32494282722473145
(500, 784)|(784, 256)|10|6|8|0.3382279872894287
(500, 784)|(784, 256)|10|6|9|0.28830599784851074
(500, 784)|(784, 256)|10|6|10|0.35672497749328613
(500, 784)|(784, 256)|10|6|11|0.35024118423461914
(500, 784)|(784, 256)|10|6|12|0.2769460678100586
(500, 784)|(784, 256)|10|6|13|0.3153412342071533
(500, 784)|(784, 256)|10|6|14|0.33160877227783203
(500, 784)|(784, 256)|10|6|15|0.3576390743255615
(500, 784)|(784, 256)|10|6|16|0.2985837459564209
(500, 784)|(784, 256)|10|6|17|0.37285804748535156
(500, 784)|(784, 256)|10|6|18|0.36818790435791016
(500, 784)|(784, 256)|10|6|19|0.36993908882141113
(500, 784)|(784, 256)|10|6|20|0.2760951519012451
(500, 784)|(784, 256)|10|6|21|0.4066910743713379
(500, 784)|(784, 256)|10|6|22|0.3845369815826416
(500, 784)|(784, 256)|10|6|23|0.33083105087280273
(500, 784)|(784, 256)|10|6|24|0.29665708541870117
(500, 784)|(784, 256)|10|6|25|0.3117408752441406
(500, 784)|(784, 256)|10|6|26|0.3123650550842285
(500, 784)|(784, 256)|10|6|27|0.32958388328552246
(500, 784)|(784, 256)|10|6|28|0.3472459316253662
(500, 784)|(784, 256)|10|6|29|0.3509659767150879
(500, 784)|(784, 256)|10|6|30|0.30515408515930176
(500, 784)|(784, 256)|10|6|31|0.31665611267089844
(500, 784)|(784, 256)|10|6|32|0.3638930320739746
(500, 784)|(784, 256)|10|7|8|0.2909369468688965
(500, 784)|(784, 256)|10|7|9|0.26161623001098633
(500, 784)|(784, 256)|10|7|10|0.8410990238189697
(500, 784)|(784, 256)|10|7|11|0.2834739685058594
(500, 784)|(784, 256)|10|7|12|0.31708598136901855
(500, 784)|(784, 256)|10|7|13|0.37160587310791016
(500, 784)|(784, 256)|10|7|14|0.3338289260864258
(500, 784)|(784, 256)|10|7|15|0.3279709815979004
(500, 784)|(784, 256)|10|7|16|0.41036176681518555
(500, 784)|(784, 256)|10|7|17|0.38043999671936035
(500, 784)|(784, 256)|10|7|18|0.3535590171813965
(500, 784)|(784, 256)|10|7|19|0.3689548969268799
(500, 784)|(784, 256)|10|7|20|0.466763973236084
(500, 784)|(784, 256)|10|7|21|0.2779519557952881
(500, 784)|(784, 256)|10|7|22|0.36173009872436523
(500, 784)|(784, 256)|10|7|23|0.3404700756072998
(500, 784)|(784, 256)|10|7|24|0.31927919387817383
(500, 784)|(784, 256)|10|7|25|0.330672025680542
(500, 784)|(784, 256)|10|7|26|0.39130401611328125
(500, 784)|(784, 256)|10|7|27|0.36161303520202637
(500, 784)|(784, 256)|10|7|28|0.3742709159851074
(500, 784)|(784, 256)|10|7|29|0.3943150043487549
(500, 784)|(784, 256)|10|7|30|0.3239119052886963
(500, 784)|(784, 256)|10|7|31|0.32637882232666016
(500, 784)|(784, 256)|10|7|32|0.4123036861419678
(500, 784)|(784, 256)|10|8|9|0.32160520553588867
(500, 784)|(784, 256)|10|8|10|0.3231039047241211
(500, 784)|(784, 256)|10|8|11|0.33180880546569824
(500, 784)|(784, 256)|10|8|12|0.24651813507080078
(500, 784)|(784, 256)|10|8|13|0.3390309810638428
(500, 784)|(784, 256)|10|8|14|0.42408013343811035
(500, 784)|(784, 256)|10|8|15|0.31337428092956543
(500, 784)|(784, 256)|10|8|16|0.4544339179992676
(500, 784)|(784, 256)|10|8|17|0.333026647567749
(500, 784)|(784, 256)|10|8|18|0.3273890018463135
(500, 784)|(784, 256)|10|8|19|0.3393981456756592
(500, 784)|(784, 256)|10|8|20|0.25777292251586914
(500, 784)|(784, 256)|10|8|21|0.2833869457244873
(500, 784)|(784, 256)|10|8|22|0.30524206161499023
(500, 784)|(784, 256)|10|8|23|0.3413567543029785
(500, 784)|(784, 256)|10|8|24|0.28336215019226074
(500, 784)|(784, 256)|10|8|25|0.3334081172943115
(500, 784)|(784, 256)|10|8|26|0.2752559185028076
(500, 784)|(784, 256)|10|8|27|0.2735588550567627
(500, 784)|(784, 256)|10|8|28|0.28451108932495117
(500, 784)|(784, 256)|10|8|29|0.33525919914245605
(500, 784)|(784, 256)|10|8|30|0.3015608787536621
(500, 784)|(784, 256)|10|8|31|0.3096740245819092
(500, 784)|(784, 256)|10|8|32|0.30788564682006836
(500, 784)|(784, 256)|11|1|2|0.28097987174987793
