shapeA|shapeB|x_f|y_f|k_f|time_taken
(500, 784)|(784, 256)|11|1|3|0.2890920639038086
(500, 784)|(784, 256)|11|1|4|0.30716681480407715
(500, 784)|(784, 256)|11|1|5|0.30143213272094727
(500, 784)|(784, 256)|11|1|6|0.38355398178100586
(500, 784)|(784, 256)|11|1|7|0.30283284187316895
(500, 784)|(784, 256)|11|1|8|0.29728078842163086
(500, 784)|(784, 256)|11|1|9|0.3230118751525879
(500, 784)|(784, 256)|11|1|10|0.3553500175476074
(500, 784)|(784, 256)|11|1|11|0.329927921295166
(500, 784)|(784, 256)|11|1|12|0.40003514289855957
(500, 784)|(784, 256)|11|1|13|0.2908468246459961
(500, 784)|(784, 256)|11|1|14|0.3127720355987549
(500, 784)|(784, 256)|11|1|15|0.3151388168334961
(500, 784)|(784, 256)|11|1|16|0.24645495414733887
(500, 784)|(784, 256)|11|1|17|0.3360557556152344
(500, 784)|(784, 256)|11|1|18|0.2895970344543457
(500, 784)|(784, 256)|11|1|19|0.24605298042297363
(500, 784)|(784, 256)|11|1|20|0.26596879959106445
(500, 784)|(784, 256)|11|1|21|0.2996208667755127
(500, 784)|(784, 256)|11|1|22|0.2509617805480957
(500, 784)|(784, 256)|11|1|23|0.3439469337463379
(500, 784)|(784, 256)|11|1|24|0.22051692008972168
(500, 784)|(784, 256)|11|1|25|0.2969810962677002
(500, 784)|(784, 256)|11|1|26|0.24833297729492188
(500, 784)|(784, 256)|11|1|27|0.3308892250061035
(500, 784)|(784, 256)|11|1|28|0.2860431671142578
(500, 784)|(784, 256)|11|1|29|0.24472403526306152
(500, 784)|(784, 256)|11|1|30|0.2907741069793701
(500, 784)|(784, 256)|11|1|31|0.3057222366333008
(500, 784)|(784, 256)|11|1|32|0.315748929977417
(500, 784)|(784, 256)|11|2|3|0.31574392318725586
(500, 784)|(784, 256)|11|2|4|0.29692506790161133
(500, 784)|(784, 256)|11|2|5|0.3600940704345703
(500, 784)|(784, 256)|11|2|6|0.35493016242980957
(500, 784)|(784, 256)|11|2|7|0.317249059677124
(500, 784)|(784, 256)|11|2|8|0.32100987434387207
(500, 784)|(784, 256)|11|2|9|0.4258251190185547
(500, 784)|(784, 256)|11|2|10|0.3780710697174072
(500, 784)|(784, 256)|11|2|11|0.3048980236053467
(500, 784)|(784, 256)|11|2|12|0.2757599353790283
(500, 784)|(784, 256)|11|2|13|0.3242669105529785
(500, 784)|(784, 256)|11|2|14|0.31288766860961914
(500, 784)|(784, 256)|11|2|15|0.30883312225341797
(500, 784)|(784, 256)|11|2|16|0.27730703353881836
(500, 784)|(784, 256)|11|2|17|0.23663091659545898
(500, 784)|(784, 256)|11|2|18|0.3187131881713867
(500, 784)|(784, 256)|11|2|19|0.3137679100036621
(500, 784)|(784, 256)|11|2|20|0.28562188148498535
(500, 784)|(784, 256)|11|2|21|0.2866401672363281
(500, 784)|(784, 256)|11|2|22|0.30257701873779297
(500, 784)|(784, 256)|11|2|23|0.2815830707550049
(500, 784)|(784, 256)|11|2|24|0.26895689964294434
(500, 784)|(784, 256)|11|2|25|0.27462100982666016
(500, 784)|(784, 256)|11|2|26|0.39862871170043945
(500, 784)|(784, 256)|11|2|27|0.27411675453186035
(500, 784)|(784, 256)|11|2|28|0.28434085845947266
(500, 784)|(784, 256)|11|2|29|0.2774930000305176
(500, 784)|(784, 256)|11|2|30|0.34621405601501465
(500, 784)|(784, 256)|11|2|31|0.2968020439147949
(500, 784)|(784, 256)|11|2|32|0.3396890163421631
(500, 784)|(784, 256)|11|3|4|0.34071874618530273
(500, 784)|(784, 256)|11|3|5|0.2832458019256592
(500, 784)|(784, 256)|11|3|6|0.3135669231414795
(500, 784)|(784, 256)|11|3|7|0.27356600761413574
(500, 784)|(784, 256)|11|3|8|0.26412487030029297
(500, 784)|(784, 256)|11|3|9|0.2955739498138428
(500, 784)|(784, 256)|11|3|10|0.27794814109802246
(500, 784)|(784, 256)|11|3|11|0.30095601081848145
(500, 784)|(784, 256)|11|3|12|0.33612799644470215
(500, 784)|(784, 256)|11|3|13|0.2813742160797119
(500, 784)|(784, 256)|11|3|14|0.345379114151001
(500, 784)|(784, 256)|11|3|15|0.27302980422973633
(500, 784)|(784, 256)|11|3|16|0.3247230052947998
(500, 784)|(784, 256)|11|3|17|0.3462190628051758
(500, 784)|(784, 256)|11|3|18|0.34734678268432617
(500, 784)|(784, 256)|11|3|19|0.31051182746887207
(500, 784)|(784, 256)|11|3|20|0.25817394256591797
(500, 784)|(784, 256)|11|3|21|0.31755590438842773
(500, 784)|(784, 256)|11|3|22|0.24413204193115234
(500, 784)|(784, 256)|11|3|23|0.3187589645385742
(500, 784)|(784, 256)|11|3|24|0.26136088371276855
(500, 784)|(784, 256)|11|3|25|0.3151369094848633
(500, 784)|(784, 256)|11|3|26|0.308229923248291
(500, 784)|(784, 256)|11|3|27|0.24613094329833984
(500, 784)|(784, 256)|11|3|28|0.3451669216156006
(500, 784)|(784, 256)|11|3|29|0.24588584899902344
(500, 784)|(784, 256)|11|3|30|0.3368539810180664
(500, 784)|(784, 256)|11|3|31|0.35747289657592773
(500, 784)|(784, 256)|11|3|32|0.3562939167022705
(500, 784)|(784, 256)|11|4|5|0.26290202140808105
(500, 784)|(784, 256)|11|4|6|0.3106110095977783
(500, 784)|(784, 256)|11|4|7|0.3226449489593506
(500, 784)|(784, 256)|11|4|8|0.33490681648254395
(500, 784)|(784, 256)|11|4|9|0.39759373664855957
(500, 784)|(784, 256)|11|4|10|0.42047119140625
(500, 784)|(784, 256)|11|4|11|0.30431699752807617
(500, 784)|(784, 256)|11|4|12|0.4048731327056885
(500, 784)|(784, 256)|11|4|13|0.30234813690185547
(500, 784)|(784, 256)|11|4|14|0.26360106468200684
(500, 784)|(784, 256)|11|4|15|0.30295801162719727
(500, 784)|(784, 256)|11|4|16|0.2993319034576416
(500, 784)|(784, 256)|11|4|17|0.21750211715698242
(500, 784)|(784, 256)|11|4|18|0.2991650104522705
(500, 784)|(784, 256)|11|4|19|0.26560473442077637
(500, 784)|(784, 256)|11|4|20|0.2890310287475586
(500, 784)|(784, 256)|11|4|21|0.3061830997467041
(500, 784)|(784, 256)|11|4|22|0.3309509754180908
(500, 784)|(784, 256)|11|4|23|0.325031042098999
(500, 784)|(784, 256)|11|4|24|0.2571539878845215
(500, 784)|(784, 256)|11|4|25|0.3178691864013672
(500, 784)|(784, 256)|11|4|26|0.31236982345581055
(500, 784)|(784, 256)|11|4|27|0.2934856414794922
(500, 784)|(784, 256)|11|4|28|0.30408811569213867
(500, 784)|(784, 256)|11|4|29|0.275026798248291
(500, 784)|(784, 256)|11|4|30|0.3366858959197998
(500, 784)|(784, 256)|11|4|31|0.2687559127807617
(500, 784)|(784, 256)|11|4|32|0.3343989849090576
(500, 784)|(784, 256)|11|5|6|0.30535101890563965
(500, 784)|(784, 256)|11|5|7|0.28116798400878906
(500, 784)|(784, 256)|11|5|8|0.34582090377807617
(500, 784)|(784, 256)|11|5|9|0.2182939052581787
(500, 784)|(784, 256)|11|5|10|0.32764101028442383
(500, 784)|(784, 256)|11|5|11|0.3241891860961914
(500, 784)|(784, 256)|11|5|12|0.281116247177124
(500, 784)|(784, 256)|11|5|13|0.32242512702941895
(500, 784)|(784, 256)|11|5|14|0.3232569694519043
(500, 784)|(784, 256)|11|5|15|0.3186807632446289
(500, 784)|(784, 256)|11|5|16|0.3289060592651367
(500, 784)|(784, 256)|11|5|17|0.259631872177124
(500, 784)|(784, 256)|11|5|18|0.32654786109924316
(500, 784)|(784, 256)|11|5|19|0.3224339485168457
(500, 784)|(784, 256)|11|5|20|0.26694202423095703
(500, 784)|(784, 256)|11|5|21|0.31210923194885254
(500, 784)|(784, 256)|11|5|22|0.29970216751098633
(500, 784)|(784, 256)|11|5|23|0.32358598709106445
(500, 784)|(784, 256)|11|5|24|0.30085110664367676
(500, 784)|(784, 256)|11|5|25|0.318803071975708
(500, 784)|(784, 256)|11|5|26|0.32866382598876953
(500, 784)|(784, 256)|11|5|27|0.36501598358154297
(500, 784)|(784, 256)|11|5|28|0.2989170551300049
(500, 784)|(784, 256)|11|5|29|0.3298368453979492
(500, 784)|(784, 256)|11|5|30|0.2609832286834717
(500, 784)|(784, 256)|11|5|31|0.23684096336364746
(500, 784)|(784, 256)|11|5|32|0.37009096145629883
(500, 784)|(784, 256)|11|6|7|0.26450300216674805
(500, 784)|(784, 256)|11|6|8|0.3194460868835449
(500, 784)|(784, 256)|11|6|9|0.34380602836608887
(500, 784)|(784, 256)|11|6|10|0.3322439193725586
(500, 784)|(784, 256)|11|6|11|0.3381991386413574
(500, 784)|(784, 256)|11|6|12|0.28955602645874023
(500, 784)|(784, 256)|11|6|13|0.3345918655395508
(500, 784)|(784, 256)|11|6|14|0.3481869697570801
(500, 784)|(784, 256)|11|6|15|0.33676600456237793
(500, 784)|(784, 256)|11|6|16|0.3390998840332031
(500, 784)|(784, 256)|11|6|17|0.29053807258605957
(500, 784)|(784, 256)|11|6|18|0.3092072010040283
(500, 784)|(784, 256)|11|6|19|0.3056480884552002
(500, 784)|(784, 256)|11|6|20|0.2929069995880127
(500, 784)|(784, 256)|11|6|21|0.2411201000213623
(500, 784)|(784, 256)|11|6|22|0.3294820785522461
(500, 784)|(784, 256)|11|6|23|0.31769418716430664
(500, 784)|(784, 256)|11|6|24|0.2931399345397949
(500, 784)|(784, 256)|11|6|25|0.32735514640808105
(500, 784)|(784, 256)|11|6|26|0.29270029067993164
(500, 784)|(784, 256)|11|6|27|0.42415285110473633
(500, 784)|(784, 256)|11|6|28|0.3505430221557617
(500, 784)|(784, 256)|11|6|29|0.29619789123535156
(500, 784)|(784, 256)|11|6|30|0.422238826751709
(500, 784)|(784, 256)|11|6|31|0.3364231586456299
(500, 784)|(784, 256)|11|6|32|0.3524947166442871
(500, 784)|(784, 256)|11|7|8|0.3234081268310547
(500, 784)|(784, 256)|11|7|9|0.37789487838745117
(500, 784)|(784, 256)|11|7|10|0.29138875007629395
(500, 784)|(784, 256)|11|7|11|0.3260209560394287
(500, 784)|(784, 256)|11|7|12|0.3760199546813965
(500, 784)|(784, 256)|11|7|13|0.2951359748840332
(500, 784)|(784, 256)|11|7|14|0.3138601779937744
(500, 784)|(784, 256)|11|7|15|0.3859572410583496
(500, 784)|(784, 256)|11|7|16|0.31887197494506836
(500, 784)|(784, 256)|11|7|17|0.3871421813964844
(500, 784)|(784, 256)|11|7|18|0.3160362243652344
(500, 784)|(784, 256)|11|7|19|0.30341410636901855
(500, 784)|(784, 256)|11|7|20|0.31955933570861816
(500, 784)|(784, 256)|11|7|21|0.3307688236236572
(500, 784)|(784, 256)|11|7|22|0.3401219844818115
(500, 784)|(784, 256)|11|7|23|0.2879798412322998
(500, 784)|(784, 256)|11|7|24|0.3183729648590088
(500, 784)|(784, 256)|11|7|25|0.2881431579589844
(500, 784)|(784, 256)|11|7|26|0.330385684967041
(500, 784)|(784, 256)|11|7|27|0.34119391441345215
(500, 784)|(784, 256)|11|7|28|0.3219931125640869
(500, 784)|(784, 256)|11|7|29|0.36408019065856934
(500, 784)|(784, 256)|11|7|30|0.28698015213012695
(500, 784)|(784, 256)|11|7|31|0.2512340545654297
(500, 784)|(784, 256)|11|7|32|0.35650205612182617
(500, 784)|(784, 256)|11|8|9|0.31770801544189453
(500, 784)|(784, 256)|11|8|10|0.2518441677093506
(500, 784)|(784, 256)|11|8|11|0.3138010501861572
(500, 784)|(784, 256)|11|8|12|0.2613413333892822
(500, 784)|(784, 256)|11|8|13|0.3185129165649414
(500, 784)|(784, 256)|11|8|14|0.30968809127807617
(500, 784)|(784, 256)|11|8|15|0.3288300037384033
(500, 784)|(784, 256)|11|8|16|0.35323023796081543
(500, 784)|(784, 256)|11|8|17|0.36606287956237793
(500, 784)|(784, 256)|11|8|18|0.35934877395629883
(500, 784)|(784, 256)|11|8|19|0.2368640899658203
(500, 784)|(784, 256)|11|8|20|0.3083310127258301
(500, 784)|(784, 256)|11|8|21|0.24991893768310547
(500, 784)|(784, 256)|11|8|22|0.28804898262023926
(500, 784)|(784, 256)|11|8|23|0.35158681869506836
(500, 784)|(784, 256)|11|8|24|0.2976210117340088
(500, 784)|(784, 256)|11|8|25|0.34134721755981445
(500, 784)|(784, 256)|11|8|26|0.31791019439697266
(500, 784)|(784, 256)|11|8|27|0.35016489028930664
(500, 784)|(784, 256)|11|8|28|0.2683730125427246
(500, 784)|(784, 256)|11|8|29|0.3136110305786133
(500, 784)|(784, 256)|11|8|30|0.2610511779785156
(500, 784)|(784, 256)|11|8|31|0.24996399879455566
(500, 784)|(784, 256)|11|8|32|0.3289148807525635
(500, 784)|(784, 256)|12|1|2|0.25815486907958984
(500, 784)|(784, 256)|12|1|3|0.26898717880249023
(500, 784)|(784, 256)|12|1|4|0.31442713737487793
(500, 784)|(784, 256)|12|1|5|0.28372883796691895
(500, 784)|(784, 256)|12|1|6|0.26534104347229004
(500, 784)|(784, 256)|12|1|7|0.36565589904785156
(500, 784)|(784, 256)|12|1|8|0.3387110233306885
(500, 784)|(784, 256)|12|1|9|0.37781286239624023
(500, 784)|(784, 256)|12|1|10|0.36354589462280273
(500, 784)|(784, 256)|12|1|11|0.3839731216430664
(500, 784)|(784, 256)|12|1|12|0.35755491256713867
(500, 784)|(784, 256)|12|1|13|0.32086706161499023
(500, 784)|(784, 256)|12|1|14|0.4557039737701416
(500, 784)|(784, 256)|12|1|15|0.28902602195739746
(500, 784)|(784, 256)|12|1|16|0.3091146945953369
(500, 784)|(784, 256)|12|1|17|0.264542818069458
(500, 784)|(784, 256)|12|1|18|0.30797314643859863
(500, 784)|(784, 256)|12|1|19|0.3130068778991699
(500, 784)|(784, 256)|12|1|20|0.29243993759155273
(500, 784)|(784, 256)|12|1|21|0.2987251281738281
(500, 784)|(784, 256)|12|1|22|0.31644368171691895
(500, 784)|(784, 256)|12|1|23|0.32993268966674805
(500, 784)|(784, 256)|12|1|24|0.31897497177124023
(500, 784)|(784, 256)|12|1|25|0.32921910285949707
(500, 784)|(784, 256)|12|1|26|0.30409812927246094
(500, 784)|(784, 256)|12|1|27|0.3159768581390381
(500, 784)|(784, 256)|12|1|28|0.25525403022766113
(500, 784)|(784, 256)|12|1|29|0.3186030387878418
(500, 784)|(784, 256)|12|1|30|0.30368804931640625
(500, 784)|(784, 256)|12|1|31|0.24646902084350586
(500, 784)|(784, 256)|12|1|32|0.2516942024230957
(500, 784)|(784, 256)|12|2|3|0.3166818618774414
(500, 784)|(784, 256)|12|2|4|0.37398290634155273
(500, 784)|(784, 256)|12|2|5|0.3790709972381592
(500, 784)|(784, 256)|12|2|6|0.31102991104125977
(500, 784)|(784, 256)|12|2|7|0.3030531406402588
(500, 784)|(784, 256)|12|2|8|0.3391871452331543
(500, 784)|(784, 256)|12|2|9|0.3156547546386719
(500, 784)|(784, 256)|12|2|10|0.35501599311828613
(500, 784)|(784, 256)|12|2|11|0.31530117988586426
(500, 784)|(784, 256)|12|2|12|0.2928469181060791
(500, 784)|(784, 256)|12|2|13|0.29947924613952637
(500, 784)|(784, 256)|12|2|14|0.29058313369750977
(500, 784)|(784, 256)|12|2|15|0.29999208450317383
(500, 784)|(784, 256)|12|2|16|0.261185884475708
(500, 784)|(784, 256)|12|2|17|0.3083620071411133
(500, 784)|(784, 256)|12|2|18|0.2950437068939209
(500, 784)|(784, 256)|12|2|19|0.2954392433166504
(500, 784)|(784, 256)|12|2|20|0.3541290760040283
(500, 784)|(784, 256)|12|2|21|0.2881641387939453
(500, 784)|(784, 256)|12|2|22|0.299365758895874
(500, 784)|(784, 256)|12|2|23|0.3003499507904053
(500, 784)|(784, 256)|12|2|24|0.26099467277526855
(500, 784)|(784, 256)|12|2|25|0.3246307373046875
(500, 784)|(784, 256)|12|2|26|0.36780714988708496
(500, 784)|(784, 256)|12|2|27|0.3147099018096924
(500, 784)|(784, 256)|12|2|28|0.30782079696655273
(500, 784)|(784, 256)|12|2|29|0.32559728622436523
(500, 784)|(784, 256)|12|2|30|0.28310394287109375
(500, 784)|(784, 256)|12|2|31|0.36455297470092773
(500, 784)|(784, 256)|12|2|32|0.2864501476287842
(500, 784)|(784, 256)|12|3|4|0.3893909454345703
(500, 784)|(784, 256)|12|3|5|0.31850695610046387
(500, 784)|(784, 256)|12|3|6|0.31948208808898926
(500, 784)|(784, 256)|12|3|7|0.34406089782714844
(500, 784)|(784, 256)|12|3|8|0.32186436653137207
(500, 784)|(784, 256)|12|3|9|0.3326389789581299
(500, 784)|(784, 256)|12|3|10|0.349743127822876
(500, 784)|(784, 256)|12|3|11|0.33914971351623535
(500, 784)|(784, 256)|12|3|12|0.34426379203796387
(500, 784)|(784, 256)|12|3|13|0.30718111991882324
(500, 784)|(784, 256)|12|3|14|0.29230499267578125
(500, 784)|(784, 256)|12|3|15|0.29843783378601074
(500, 784)|(784, 256)|12|3|16|0.24077415466308594
(500, 784)|(784, 256)|12|3|17|0.32933497428894043
(500, 784)|(784, 256)|12|3|18|0.30800509452819824
(500, 784)|(784, 256)|12|3|19|0.3214378356933594
(500, 784)|(784, 256)|12|3|20|0.298353910446167
(500, 784)|(784, 256)|12|3|21|0.3410067558288574
(500, 784)|(784, 256)|12|3|22|0.29705810546875
(500, 784)|(784, 256)|12|3|23|0.2913699150085449
(500, 784)|(784, 256)|12|3|24|0.26325297355651855
(500, 784)|(784, 256)|12|3|25|0.27583813667297363
(500, 784)|(784, 256)|12|3|26|0.2825138568878174
(500, 784)|(784, 256)|12|3|27|0.25265002250671387
(500, 784)|(784, 256)|12|3|28|0.22677278518676758
(500, 784)|(784, 256)|12|3|29|0.2898690700531006
(500, 784)|(784, 256)|12|3|30|0.3131089210510254
(500, 784)|(784, 256)|12|3|31|0.31560802459716797
(500, 784)|(784, 256)|12|3|32|0.3199141025543213
(500, 784)|(784, 256)|12|4|5|0.39142298698425293
(500, 784)|(784, 256)|12|4|6|0.3016519546508789
(500, 784)|(784, 256)|12|4|7|0.3516209125518799
(500, 784)|(784, 256)|12|4|8|0.3455228805541992
(500, 784)|(784, 256)|12|4|9|0.4148411750793457
(500, 784)|(784, 256)|12|4|10|0.36226916313171387
(500, 784)|(784, 256)|12|4|11|0.25866103172302246
(500, 784)|(784, 256)|12|4|12|0.2554800510406494
(500, 784)|(784, 256)|12|4|13|0.2446742057800293
(500, 784)|(784, 256)|12|4|14|0.30999088287353516
(500, 784)|(784, 256)|12|4|15|0.3424949645996094
(500, 784)|(784, 256)|12|4|16|0.30637407302856445
(500, 784)|(784, 256)|12|4|17|0.3485090732574463
(500, 784)|(784, 256)|12|4|18|0.31307506561279297
(500, 784)|(784, 256)|12|4|19|0.35580897331237793
(500, 784)|(784, 256)|12|4|20|0.27614474296569824
(500, 784)|(784, 256)|12|4|21|0.348599910736084
(500, 784)|(784, 256)|12|4|22|0.2805061340332031
(500, 784)|(784, 256)|12|4|23|0.3258321285247803
(500, 784)|(784, 256)|12|4|24|0.27894020080566406
(500, 784)|(784, 256)|12|4|25|0.23401284217834473
(500, 784)|(784, 256)|12|4|26|0.31429195404052734
(500, 784)|(784, 256)|12|4|27|0.32630205154418945
(500, 784)|(784, 256)|12|4|28|0.3168468475341797
(500, 784)|(784, 256)|12|4|29|0.2998490333557129
(500, 784)|(784, 256)|12|4|30|0.3649871349334717
(500, 784)|(784, 256)|12|4|31|0.2653939723968506
(500, 784)|(784, 256)|12|4|32|0.32183289527893066
(500, 784)|(784, 256)|12|5|6|0.29850316047668457
(500, 784)|(784, 256)|12|5|7|0.2802600860595703
(500, 784)|(784, 256)|12|5|8|0.327894926071167
(500, 784)|(784, 256)|12|5|9|0.26041388511657715
(500, 784)|(784, 256)|12|5|10|0.29761314392089844
(500, 784)|(784, 256)|12|5|11|0.3347897529602051
(500, 784)|(784, 256)|12|5|12|0.2711827754974365
(500, 784)|(784, 256)|12|5|13|0.27301788330078125
(500, 784)|(784, 256)|12|5|14|0.32563304901123047
(500, 784)|(784, 256)|12|5|15|0.3256540298461914
(500, 784)|(784, 256)|12|5|16|0.33550000190734863
(500, 784)|(784, 256)|12|5|17|0.38335323333740234
(500, 784)|(784, 256)|12|5|18|0.28989195823669434
(500, 784)|(784, 256)|12|5|19|0.2745962142944336
(500, 784)|(784, 256)|12|5|20|0.26006412506103516
(500, 784)|(784, 256)|12|5|21|0.2877488136291504
(500, 784)|(784, 256)|12|5|22|0.33488893508911133
(500, 784)|(784, 256)|12|5|23|0.2891988754272461
(500, 784)|(784, 256)|12|5|24|0.30609583854675293
(500, 784)|(784, 256)|12|5|25|0.2795290946960449
(500, 784)|(784, 256)|12|5|26|0.27623510360717773
(500, 784)|(784, 256)|12|5|27|0.2632160186767578
(500, 784)|(784, 256)|12|5|28|0.3038668632507324
(500, 784)|(784, 256)|12|5|29|0.3221719264984131
(500, 784)|(784, 256)|12|5|30|0.31392478942871094
(500, 784)|(784, 256)|12|5|31|0.29034972190856934
(500, 784)|(784, 256)|12|5|32|0.27297496795654297
(500, 784)|(784, 256)|12|6|7|0.2976722717285156
(500, 784)|(784, 256)|12|6|8|0.28476905822753906
(500, 784)|(784, 256)|12|6|9|0.3123760223388672
(500, 784)|(784, 256)|12|6|10|0.320235013961792
(500, 784)|(784, 256)|12|6|11|0.34775710105895996
(500, 784)|(784, 256)|12|6|12|0.3304131031036377
(500, 784)|(784, 256)|12|6|13|0.2916128635406494
(500, 784)|(784, 256)|12|6|14|0.32905077934265137
(500, 784)|(784, 256)|12|6|15|0.2652711868286133
(500, 784)|(784, 256)|12|6|16|0.3001260757446289
(500, 784)|(784, 256)|12|6|17|0.3060481548309326
(500, 784)|(784, 256)|12|6|18|0.32196521759033203
(500, 784)|(784, 256)|12|6|19|0.2982311248779297
(500, 784)|(784, 256)|12|6|20|0.33359837532043457
(500, 784)|(784, 256)|12|6|21|0.3103311061859131
(500, 784)|(784, 256)|12|6|22|0.2801368236541748
(500, 784)|(784, 256)|12|6|23|0.2863140106201172
(500, 784)|(784, 256)|12|6|24|0.32160210609436035
(500, 784)|(784, 256)|12|6|25|0.3737940788269043
(500, 784)|(784, 256)|12|6|26|0.3814520835876465
(500, 784)|(784, 256)|12|6|27|0.3112938404083252
(500, 784)|(784, 256)|12|6|28|0.28212594985961914
(500, 784)|(784, 256)|12|6|29|0.30573105812072754
(500, 784)|(784, 256)|12|6|30|0.32357072830200195
(500, 784)|(784, 256)|12|6|31|0.29903483390808105
(500, 784)|(784, 256)|12|6|32|0.28791117668151855
(500, 784)|(784, 256)|12|7|8|0.33080410957336426
(500, 784)|(784, 256)|12|7|9|0.32363414764404297
(500, 784)|(784, 256)|12|7|10|0.28494691848754883
(500, 784)|(784, 256)|12|7|11|0.3561079502105713
(500, 784)|(784, 256)|12|7|12|0.3750612735748291
(500, 784)|(784, 256)|12|7|13|0.31633591651916504
(500, 784)|(784, 256)|12|7|14|0.31383395195007324
(500, 784)|(784, 256)|12|7|15|0.3024771213531494
(500, 784)|(784, 256)|12|7|16|0.2801637649536133
(500, 784)|(784, 256)|12|7|17|0.37993669509887695
(500, 784)|(784, 256)|12|7|18|0.3274810314178467
(500, 784)|(784, 256)|12|7|19|0.28064775466918945
(500, 784)|(784, 256)|12|7|20|0.3619558811187744
(500, 784)|(784, 256)|12|7|21|0.3276090621948242
(500, 784)|(784, 256)|12|7|22|0.3562800884246826
(500, 784)|(784, 256)|12|7|23|0.3122749328613281
(500, 784)|(784, 256)|12|7|24|0.3072957992553711
(500, 784)|(784, 256)|12|7|25|0.3586440086364746
(500, 784)|(784, 256)|12|7|26|0.3596210479736328
(500, 784)|(784, 256)|12|7|27|0.2687869071960449
(500, 784)|(784, 256)|12|7|28|0.2651200294494629
(500, 784)|(784, 256)|12|7|29|0.26117610931396484
